Time Stamp,String
1581012218140986919,"$VNYMR,-141.892,+001.071,-000.446,-00.2281,-00.0971,+00.4193,+00.192,+00.083,-09.690,+00.002250,+00.000265,-00.042572*64
"
1581012218165923118,"$VNYMR,-141.925,+001.071,-000.447,-00.2294,-00.0927,+00.4207,+00.191,+00.099,-09.723,-00.000683,+00.001300,-00.041365*6E
"
1581012218190774917,"$VNYMR,-141.958,+001.070,-000.448,-00.2280,-00.0943,+00.4145,+00.167,+00.082,-09.712,+00.000638,+00.001458,-00.041823*6C
"
1581012218215918064,"$VNYMR,-141.990,+001.071,-000.448,-00.2335,-00.0968,+00.4189,+00.191,+00.057,-09.709,+00.001287,+00.000211,-00.041468*6C
"
1581012218240906000,"$VNYMR,-142.024,+001.070,-000.449,-00.2292,-00.0899,+00.4159,+00.180,+00.056,-09.646,+00.000018,+00.000003,-00.042314*67
"
1581012218265996932,"$VNYMR,-142.056,+001.068,-000.449,-00.2294,-00.0942,+00.4160,+00.215,+00.067,-09.742,+00.001295,+00.000979,-00.042203*6D
"
1581012218290796041,"$VNYMR,-142.089,+001.068,-000.449,-00.2321,-00.0954,+00.4158,+00.205,+00.065,-09.677,+00.000249,-00.000178,-00.040383*6C
"
1581012218315911054,"$VNYMR,-142.122,+001.069,-000.451,-00.2294,-00.0956,+00.4144,+00.177,+00.074,-09.676,-00.000101,+00.000365,-00.041584*62
"
1581012218340795040,"$VNYMR,-142.155,+001.069,-000.451,-00.2307,-00.0927,+00.4175,+00.199,+00.073,-09.691,+00.000514,-00.001204,-00.042918*6E
"
1581012218365761995,"$VNYMR,-142.188,+001.069,-000.451,-00.2278,-00.0872,+00.4160,+00.188,+00.065,-09.722,+00.000334,+00.000499,-00.041643*6F
"
1581012218390642881,"$VNYMR,-142.221,+001.068,-000.450,-00.2290,-00.0786,+00.4206,+00.191,-00.007,-09.644,+00.001148,-00.000865,-00.043218*6C
"
1581012218415812015,"$VNYMR,-142.255,+001.067,-000.451,-00.2295,-00.0956,+00.4224,+00.227,+00.050,-09.704,-00.000372,-00.001286,-00.042297*64
"
1581012218440669059,"$VNYMR,-142.288,+001.066,-000.452,-00.2320,-00.0912,+00.4142,+00.199,+00.079,-09.711,+00.000083,-00.001046,-00.041650*6A
"
1581012218465909004,"$VNYMR,-142.320,+001.066,-000.451,-00.2335,-00.0953,+00.4221,+00.181,+00.079,-09.722,+00.002519,+00.000964,-00.041969*6B
"
1581012218490622043,"$VNYMR,-142.353,+001.067,-000.451,-00.2266,-00.0929,+00.4193,+00.184,+00.042,-09.715,-00.000207,-00.000844,-00.042062*6F
"
1581012218516105890,"$VNYMR,-142.385,+001.067,-000.451,-00.2290,-00.0800,+00.4174,+00.166,+00.037,-09.703,+00.000505,+00.000721,-00.042151*6F
"
1581012218540890932,"$VNYMR,-142.417,+001.066,-000.451,-00.2321,-00.0926,+00.4205,+00.195,+00.054,-09.722,+00.001591,+00.000470,-00.041064*6C
"
1581012218565882921,"$VNYMR,-142.449,+001.065,-000.451,-00.2333,-00.0869,+00.4220,+00.190,+00.081,-09.692,-00.000730,-00.000880,-00.041115*61
"
1581012218590698003,"$VNYMR,-142.482,+001.065,-000.451,-00.2306,-00.0899,+00.4158,+00.195,+00.096,-09.735,-00.000133,+00.000297,-00.041766*61
"
1581012218616312026,"$VNYMR,-142.515,+001.066,-000.452,-00.2334,-00.0911,+00.4173,+00.217,+00.069,-09.722,-00.000378,+00.000085,-00.043757*64
"
1581012218640836000,"$VNYMR,-142.547,+001.067,-000.453,-00.2320,-00.0912,+00.4205,+00.174,+00.094,-09.696,-00.000159,+00.001417,-00.040980*65
"
1581012218665880918,"$VNYMR,-142.579,+001.069,-000.454,-00.2321,-00.0940,+00.4158,+00.190,+00.111,-09.671,-00.001143,-00.000207,-00.041408*65
"
1581012218690622091,"$VNYMR,-142.612,+001.068,-000.456,-00.2322,-00.0968,+00.4190,+00.203,+00.052,-09.699,-00.000945,-00.000102,-00.041312*69
"
1581012218717348098,"$VNYMR,-142.645,+001.068,-000.455,-00.2305,-00.0871,+00.4126,+00.137,+00.100,-09.731,+00.000352,-00.000344,-00.041878*65
"
1581012218741187095,"$VNYMR,-142.678,+001.069,-000.454,-00.2335,-00.0968,+00.4189,+00.234,+00.064,-09.626,-00.000318,-00.002381,-00.041699*62
"
1581012218765858888,"$VNYMR,-142.711,+001.070,-000.452,-00.2322,-00.0997,+00.4206,+00.225,+00.138,-09.649,+00.001507,+00.000350,-00.041162*65
"
1581012218790658950,"$VNYMR,-142.744,+001.069,-000.454,-00.2308,-00.0941,+00.4207,+00.152,+00.193,-09.745,-00.001632,-00.000199,-00.040923*68
"
1581012218816807031,"$VNYMR,-142.775,+001.070,-000.454,-00.2309,-00.0969,+00.4239,+00.199,+00.179,-09.774,+00.000293,+00.001916,-00.039977*6A
"
1581012218840873956,"$VNYMR,-142.807,+001.067,-000.454,-00.2333,-00.0911,+00.4157,+00.200,+00.100,-09.751,+00.000947,-00.000523,-00.040086*67
"
1581012218866102933,"$VNYMR,-142.839,+001.067,-000.453,-00.2293,-00.0928,+00.4176,+00.236,+00.026,-09.684,+00.002408,+00.001832,-00.040725*66
"
1581012218890891075,"$VNYMR,-142.871,+001.067,-000.453,-00.2279,-00.0886,+00.4176,+00.224,+00.078,-09.694,+00.001093,+00.000974,-00.040162*60
"
1581012218915805101,"$VNYMR,-142.903,+001.067,-000.454,-00.2308,-00.0941,+00.4207,+00.198,+00.114,-09.684,+00.000005,+00.000958,-00.041078*6E
"
1581012218940570116,"$VNYMR,-142.936,+001.066,-000.455,-00.2306,-00.0913,+00.4143,+00.166,+00.124,-09.721,+00.000154,-00.001790,-00.041249*66
"
1581012218965615034,"$VNYMR,-142.969,+001.065,-000.456,-00.2321,-00.0940,+00.4158,+00.192,+00.123,-09.719,+00.000833,-00.000032,-00.041007*6C
"
1581012218990699052,"$VNYMR,-143.002,+001.063,-000.456,-00.2362,-00.0938,+00.4219,+00.166,+00.190,-09.759,-00.001645,-00.000772,-00.042859*6D
"
1581012219016046047,"$VNYMR,-143.035,+001.063,-000.455,-00.2332,-00.0869,+00.4140,+00.190,+00.114,-09.729,+00.000084,+00.000701,-00.039664*65
"
1581012219040755033,"$VNYMR,-143.068,+001.063,-000.455,-00.2320,-00.0926,+00.4174,+00.149,+00.077,-09.707,+00.000252,+00.000953,-00.041775*61
"
1581012219065996885,"$VNYMR,-143.102,+001.062,-000.455,-00.2336,-00.0996,+00.4221,+00.172,+00.055,-09.703,+00.001184,+00.000452,-00.042713*68
"
1581012219091489076,"$VNYMR,-143.135,+001.063,-000.455,-00.2278,-00.0858,+00.4207,+00.202,+00.052,-09.675,+00.001164,+00.001433,-00.042227*68
"
1581012219116983890,"$VNYMR,-143.169,+001.064,-000.454,-00.2321,-00.0969,+00.4142,+00.179,+00.035,-09.678,+00.001661,+00.001768,-00.042429*6F
"
1581012219140861988,"$VNYMR,-143.202,+001.063,-000.454,-00.2335,-00.0968,+00.4157,+00.190,+00.023,-09.725,+00.001533,-00.000046,-00.041305*6D
"
1581012219165899991,"$VNYMR,-143.235,+001.063,-000.454,-00.2293,-00.0899,+00.4191,+00.200,+00.069,-09.683,+00.000592,-00.000833,-00.042393*64
"
1581012219190862894,"$VNYMR,-143.268,+001.063,-000.455,-00.2293,-00.0913,+00.4223,+00.193,+00.090,-09.714,-00.000040,+00.000335,-00.041801*60
"
1581012219215873003,"$VNYMR,-143.300,+001.062,-000.456,-00.2295,-00.0984,+00.4224,+00.194,+00.102,-09.668,-00.000750,+00.000475,-00.040146*6B
"
1581012219240787982,"$VNYMR,-143.333,+001.062,-000.456,-00.2321,-00.0969,+00.4174,+00.224,+00.099,-09.745,+00.001309,-00.000895,-00.040032*6C
"
1581012219266149044,"$VNYMR,-143.366,+001.062,-000.455,-00.2294,-00.0956,+00.4192,+00.210,+00.057,-09.723,+00.000643,-00.001019,-00.042029*6E
"
1581012219290919065,"$VNYMR,-143.398,+001.062,-000.455,-00.2334,-00.0939,+00.4189,+00.149,+00.153,-09.728,-00.000025,+00.000254,-00.040777*64
"
1581012219315877914,"$VNYMR,-143.430,+001.062,-000.456,-00.2321,-00.0969,+00.4174,+00.205,+00.098,-09.666,+00.001983,-00.001173,-00.041066*62
"
1581012219340785980,"$VNYMR,-143.464,+001.061,-000.454,-00.2308,-00.0955,+00.4175,+00.229,+00.136,-09.740,+00.002480,-00.000895,-00.041411*60
"
1581012219366081953,"$VNYMR,-143.496,+001.060,-000.454,-00.2321,-00.0926,+00.4190,+00.188,+00.087,-09.709,+00.000342,+00.000530,-00.040387*60
"
1581012219390739917,"$VNYMR,-143.529,+001.060,-000.454,-00.2306,-00.0870,+00.4222,+00.126,+00.070,-09.707,+00.000305,+00.000921,-00.042057*69
"
1581012219415870904,"$VNYMR,-143.561,+001.059,-000.453,-00.2281,-00.0985,+00.4193,+00.195,+00.037,-09.680,+00.000647,+00.001790,-00.041056*65
"
1581012219440865039,"$VNYMR,-143.593,+001.059,-000.454,-00.2280,-00.0943,+00.4145,+00.275,+00.074,-09.676,+00.002463,-00.000227,-00.040179*69
"
1581012219465925931,"$VNYMR,-143.626,+001.058,-000.455,-00.2281,-00.0957,+00.4177,+00.205,+00.057,-09.658,+00.000817,-00.001147,-00.041210*6F
"
1581012219490756988,"$VNYMR,-143.659,+001.057,-000.455,-00.2294,-00.0956,+00.4208,+00.210,+00.102,-09.692,+00.000350,-00.000761,-00.041615*6F
"
1581012219516055107,"$VNYMR,-143.691,+001.057,-000.455,-00.2294,-00.0970,+00.4144,+00.201,+00.112,-09.686,-00.001520,-00.000449,-00.040878*6B
"
1581012219540693998,"$VNYMR,-143.724,+001.055,-000.456,-00.2294,-00.0927,+00.4207,+00.221,+00.066,-09.736,-00.000090,-00.000246,-00.041785*63
"
1581012219565840005,"$VNYMR,-143.757,+001.056,-000.456,-00.2293,-00.0928,+00.4144,+00.191,+00.112,-09.686,+00.001262,+00.001715,-00.041220*6E
"
1581012219590622901,"$VNYMR,-143.789,+001.056,-000.457,-00.2294,-00.0942,+00.4176,+00.177,+00.110,-09.713,-00.001014,-00.001988,-00.041722*6F
"
1581012219615885019,"$VNYMR,-143.822,+001.056,-000.458,-00.2307,-00.0941,+00.4159,+00.167,+00.089,-09.711,+00.000004,-00.001388,-00.041066*62
"
1581012219640858888,"$VNYMR,-143.854,+001.056,-000.459,-00.2320,-00.0926,+00.4142,+00.191,+00.033,-09.698,+00.000076,-00.001229,-00.040158*66
"
1581012219665822029,"$VNYMR,-143.886,+001.056,-000.459,-00.2307,-00.0941,+00.4175,+00.181,+00.080,-09.720,+00.000587,+00.001543,-00.040695*62
"
1581012219690686941,"$VNYMR,-143.919,+001.056,-000.458,-00.2293,-00.0899,+00.4175,+00.181,+00.027,-09.705,+00.000405,+00.000488,-00.041505*61
"
1581012219715894937,"$VNYMR,-143.952,+001.056,-000.459,-00.2281,-00.0957,+00.4193,+00.169,+00.091,-09.685,+00.000356,+00.000394,-00.041417*6C
"
1581012219740655899,"$VNYMR,-143.984,+001.057,-000.460,-00.2292,-00.0899,+00.4159,+00.198,+00.057,-09.676,-00.000509,-00.000281,-00.041634*69
"
1581012219765811920,"$VNYMR,-144.016,+001.058,-000.461,-00.2335,-00.0954,+00.4173,+00.184,+00.060,-09.689,-00.000181,+00.000437,-00.041527*67
"
1581012219790715932,"$VNYMR,-144.048,+001.057,-000.460,-00.2307,-00.0913,+00.4190,+00.174,+00.058,-09.676,+00.000911,+00.000025,-00.040937*65
"
1581012219815671920,"$VNYMR,-144.081,+001.057,-000.461,-00.2334,-00.0940,+00.4141,+00.182,+00.083,-09.734,-00.000103,-00.000139,-00.041375*69
"
1581012219840811967,"$VNYMR,-144.114,+001.057,-000.461,-00.2281,-00.0985,+00.4177,+00.170,+00.081,-09.689,+00.001476,-00.001689,-00.042311*63
"
1581012219865748882,"$VNYMR,-144.147,+001.056,-000.460,-00.2280,-00.0942,+00.4208,+00.154,+00.109,-09.717,+00.000030,-00.000725,-00.041682*68
"
1581012219890501976,"$VNYMR,-144.179,+001.055,-000.461,-00.2305,-00.0842,+00.4174,+00.153,+00.077,-09.684,+00.001292,-00.000424,-00.041486*69
"
1581012219915824890,"$VNYMR,-144.212,+001.054,-000.461,-00.2295,-00.0984,+00.4224,+00.171,+00.058,-09.713,+00.000084,+00.000136,-00.041776*69
"
1581012219940927028,"$VNYMR,-144.245,+001.055,-000.460,-00.2309,-00.1026,+00.4128,+00.195,+00.069,-09.717,+00.001485,+00.000938,-00.041470*6B
"
1581012219966061115,"$VNYMR,-144.278,+001.057,-000.462,-00.2293,-00.0914,+00.4159,+00.207,+00.054,-09.698,+00.000482,+00.000835,-00.040784*6B
"
1581012219990406990,"$VNYMR,-144.311,+001.056,-000.460,-00.2308,-00.0955,+00.4207,+00.163,+00.075,-09.687,+00.001890,-00.000107,-00.041244*6C
"
1581012220016064882,"$VNYMR,-144.344,+001.056,-000.461,-00.2281,-00.0971,+00.4161,+00.176,+00.084,-09.700,+00.000115,-00.001138,-00.041581*6A
"
1581012220040596008,"$VNYMR,-144.377,+001.057,-000.461,-00.2292,-00.0900,+00.4127,+00.181,+00.071,-09.689,+00.000397,+00.000714,-00.040238*6C
"
1581012220065979003,"$VNYMR,-144.410,+001.058,-000.460,-00.2266,-00.0943,+00.4146,+00.198,+00.063,-09.706,+00.000352,-00.000331,-00.040634*66
"
1581012220091010093,"$VNYMR,-144.443,+001.058,-000.460,-00.2293,-00.0928,+00.4191,+00.183,+00.054,-09.684,+00.000600,-00.000406,-00.041827*64
"
1581012220116367101,"$VNYMR,-144.475,+001.059,-000.459,-00.2268,-00.0971,+00.4210,+00.210,+00.098,-09.693,+00.000134,-00.000382,-00.040974*6A
"
1581012220140923023,"$VNYMR,-144.507,+001.061,-000.458,-00.2281,-00.0971,+00.4161,+00.200,+00.100,-09.710,+00.000609,-00.000494,-00.041463*6E
"
1581012220166023015,"$VNYMR,-144.541,+001.061,-000.458,-00.2281,-00.0971,+00.4145,+00.208,+00.058,-09.697,+00.001455,-00.000231,-00.041745*64
"
1581012220190869092,"$VNYMR,-144.574,+001.062,-000.457,-00.2334,-00.0954,+00.4125,+00.203,+00.067,-09.706,-00.000093,-00.001204,-00.041286*6A
"
1581012220215996980,"$VNYMR,-144.606,+001.064,-000.459,-00.2306,-00.0899,+00.4158,+00.189,+00.060,-09.741,-00.000670,-00.000546,-00.041923*65
"
1581012220240869045,"$VNYMR,-144.639,+001.064,-000.459,-00.2293,-00.0928,+00.4144,+00.179,+00.093,-09.706,+00.000517,-00.000655,-00.039960*6F
"
1581012220266002893,"$VNYMR,-144.672,+001.062,-000.460,-00.2279,-00.0886,+00.4160,+00.214,+00.100,-09.695,+00.001431,-00.000724,-00.040572*61
"
1581012220290837049,"$VNYMR,-144.705,+001.063,-000.461,-00.2306,-00.0899,+00.4190,+00.208,+00.086,-09.732,-00.000946,+00.000602,-00.041175*6D
"
1581012220315946102,"$VNYMR,-144.737,+001.064,-000.461,-00.2294,-00.0984,+00.4097,+00.186,+00.066,-09.679,+00.000272,+00.001276,-00.040857*6B
"
1581012220340998888,"$VNYMR,-144.770,+001.065,-000.460,-00.2281,-00.0971,+00.4177,+00.169,+00.082,-09.709,-00.000481,-00.000866,-00.040959*6B
"
1581012220365969896,"$VNYMR,-144.803,+001.065,-000.461,-00.2308,-00.0983,+00.4175,+00.202,+00.057,-09.710,-00.000025,+00.000663,-00.041738*6F
"
1581012220390769958,"$VNYMR,-144.837,+001.065,-000.461,-00.2293,-00.0942,+00.4128,+00.219,+00.058,-09.679,+00.001266,-00.000389,-00.041859*68
"
1581012220415993928,"$VNYMR,-144.870,+001.066,-000.461,-00.2306,-00.0870,+00.4206,+00.184,+00.100,-09.753,+00.000816,-00.000119,-00.041724*6A
"
1581012220440752029,"$VNYMR,-144.904,+001.065,-000.460,-00.2266,-00.0943,+00.4146,+00.187,+00.072,-09.724,+00.000547,-00.000202,-00.039673*60
"
1581012220465828895,"$VNYMR,-144.936,+001.065,-000.461,-00.2293,-00.0928,+00.4160,+00.185,+00.122,-09.690,+00.000529,+00.001602,-00.040390*66
"
1581012220490700960,"$VNYMR,-144.970,+001.067,-000.461,-00.2293,-00.0928,+00.4176,+00.190,+00.054,-09.638,+00.000945,+00.000984,-00.041645*6D
"
1581012220515871047,"$VNYMR,-145.003,+001.068,-000.460,-00.2308,-00.0983,+00.4159,+00.187,+00.064,-09.708,+00.001212,+00.000073,-00.042166*6B
"
1581012220540805101,"$VNYMR,-145.036,+001.069,-000.461,-00.2280,-00.0957,+00.4161,+00.170,+00.106,-09.672,-00.000452,-00.000231,-00.041224*6E
"
1581012220570154905,"$VNYMR,-145.069,+001.071,-000.461,-00.2306,-00.0913,+00.4143,+00.185,+00.104,-09.658,+00.001721,+00.001531,-00.041026*62
"
1581012220590889930,"$VNYMR,-145.101,+001.071,-000.461,-00.2280,-00.0942,+00.4177,+00.170,+00.063,-09.717,-00.000186,-00.000764,-00.040819*6D
"
1581012220615993976,"$VNYMR,-145.135,+001.072,-000.461,-00.2321,-00.0969,+00.4142,+00.176,+00.052,-09.664,-00.000088,+00.000755,-00.041673*65
"
1581012220640729904,"$VNYMR,-145.168,+001.071,-000.463,-00.2309,-00.0998,+00.4175,+00.187,+00.079,-09.689,-00.000913,-00.000520,-00.042018*6D
"
1581012220665844917,"$VNYMR,-145.202,+001.071,-000.465,-00.2294,-00.0956,+00.4128,+00.200,+00.045,-09.704,+00.001148,+00.000497,-00.042647*6A
"
1581012220690603017,"$VNYMR,-145.236,+001.071,-000.467,-00.2320,-00.0940,+00.4142,+00.172,+00.061,-09.693,-00.001200,+00.001328,-00.041471*6A
"
1581012220715934038,"$VNYMR,-145.270,+001.070,-000.468,-00.2292,-00.0885,+00.4159,+00.208,+00.131,-09.693,+00.001445,+00.001207,-00.041101*69
"
1581012220740883111,"$VNYMR,-145.302,+001.069,-000.469,-00.2279,-00.0914,+00.4160,+00.164,+00.078,-09.747,+00.001471,-00.001087,-00.040769*6D
"
1581012220765887022,"$VNYMR,-145.335,+001.069,-000.468,-00.2294,-00.0970,+00.4160,+00.176,+00.080,-09.759,+00.002658,+00.000118,-00.040400*64
"
1581012220790601015,"$VNYMR,-145.368,+001.069,-000.467,-00.2280,-00.0943,+00.4129,+00.209,+00.079,-09.677,+00.001153,-00.000607,-00.041009*67
"
1581012220816637039,"$VNYMR,-145.402,+001.069,-000.467,-00.2292,-00.0885,+00.4143,+00.172,+00.070,-09.709,+00.000295,+00.000295,-00.041051*6A
"
1581012220840745925,"$VNYMR,-145.436,+001.068,-000.467,-00.2279,-00.0900,+00.4192,+00.185,+00.077,-09.747,+00.000090,-00.000896,-00.042738*6F
"
1581012220866113901,"$VNYMR,-145.469,+001.069,-000.467,-00.2294,-00.0985,+00.4065,+00.201,+00.108,-09.692,+00.001042,-00.000295,-00.041366*67
"
1581012220890850067,"$VNYMR,-145.501,+001.071,-000.466,-00.2292,-00.0899,+00.4143,+00.172,+00.081,-09.658,+00.000793,-00.000750,-00.040160*6D
"
1581012220916042089,"$VNYMR,-145.533,+001.071,-000.465,-00.2307,-00.0927,+00.4143,+00.185,+00.071,-09.682,+00.000584,+00.000449,-00.041317*6C
"
1581012220941010951,"$VNYMR,-145.566,+001.070,-000.465,-00.2306,-00.0884,+00.4190,+00.188,+00.063,-09.741,+00.001289,-00.001100,-00.040546*6D
"
1581012220966420888,"$VNYMR,-145.598,+001.067,-000.464,-00.2293,-00.0928,+00.4128,+00.170,+00.072,-09.700,+00.003693,-00.001855,-00.039901*65
"
1581012220990761995,"$VNYMR,-145.630,+001.065,-000.463,-00.2279,-00.0886,+00.4176,+00.185,+00.041,-09.717,+00.001513,-00.000168,-00.041341*69
"
1581012221016064882,"$VNYMR,-145.663,+001.066,-000.461,-00.2321,-00.0926,+00.4190,+00.182,+00.033,-09.748,-00.000980,-00.000150,-00.040563*64
"
1581012221040935993,"$VNYMR,-145.696,+001.067,-000.461,-00.2306,-00.0913,+00.4111,+00.207,+00.090,-09.726,-00.000207,+00.000558,-00.041902*6E
"
1581012221066003084,"$VNYMR,-145.728,+001.068,-000.462,-00.2309,-00.1012,+00.4192,+00.168,+00.074,-09.738,-00.000592,-00.000398,-00.041072*6D
"
1581012221091345071,"$VNYMR,-145.762,+001.069,-000.462,-00.2293,-00.0899,+00.4191,+00.185,+00.073,-09.758,+00.000601,-00.000054,-00.042030*62
"
1581012221115978002,"$VNYMR,-145.796,+001.068,-000.460,-00.2306,-00.0913,+00.4174,+00.218,+00.070,-09.671,-00.000114,-00.001217,-00.041279*6C
"
1581012221140929937,"$VNYMR,-145.838,+001.070,-000.461,-00.2278,-00.0886,+00.4128,+00.194,+00.064,-09.679,+00.000866,-00.000577,-00.040834*61
"
1581012221165924072,"$VNYMR,-145.870,+001.070,-000.461,-00.2281,-00.0956,+00.4224,+00.217,+00.064,-09.710,+00.000463,+00.001621,-00.040301*6D
"
1581012221190938949,"$VNYMR,-145.904,+001.070,-000.462,-00.2278,-00.0886,+00.4144,+00.181,+00.077,-09.713,-00.000542,+00.000013,-00.041093*65
"
1581012221216005086,"$VNYMR,-145.936,+001.070,-000.462,-00.2307,-00.0927,+00.4191,+00.177,+00.090,-09.693,+00.000855,-00.000946,-00.041616*6F
"
1581012221241017103,"$VNYMR,-145.969,+001.070,-000.461,-00.2280,-00.0957,+00.4113,+00.181,+00.086,-09.711,+00.002261,+00.000390,-00.041203*68
"
1581012221265984058,"$VNYMR,-146.002,+001.068,-000.462,-00.2305,-00.0870,+00.4174,+00.197,+00.036,-09.715,+00.000157,-00.000851,-00.041999*68
"
1581012221290805101,"$VNYMR,-146.036,+001.067,-000.462,-00.2292,-00.0871,+00.4143,+00.140,+00.087,-09.770,+00.001396,-00.000341,-00.040750*67
"
1581012221315941095,"$VNYMR,-146.069,+001.067,-000.461,-00.2281,-00.0971,+00.4145,+00.210,+00.055,-09.700,+00.000535,-00.000928,-00.041302*6C
"
1581012221340864896,"$VNYMR,-146.102,+001.066,-000.461,-00.2292,-00.0899,+00.4143,+00.184,+00.077,-09.717,+00.001557,+00.000481,-00.039842*67
"
1581012221366952896,"$VNYMR,-146.135,+001.069,-000.460,-00.2282,-00.1027,+00.4114,+00.189,+00.062,-09.728,-00.000618,+00.000360,-00.041483*6E
"
1581012221390959978,"$VNYMR,-146.168,+001.068,-000.460,-00.2320,-00.0926,+00.4110,+00.247,+00.091,-09.670,+00.001646,-00.000374,-00.042545*65
"
1581012221415786027,"$VNYMR,-146.201,+001.069,-000.459,-00.2292,-00.0885,+00.4111,+00.198,+00.109,-09.754,+00.000539,+00.001132,-00.041088*6F
"
1581012221440843105,"$VNYMR,-146.233,+001.069,-000.460,-00.2282,-00.0985,+00.4225,+00.168,+00.042,-09.668,+00.000068,+00.001372,-00.040496*62
"
1581012221465817928,"$VNYMR,-146.266,+001.069,-000.460,-00.2307,-00.0955,+00.4143,+00.189,+00.078,-09.655,+00.000509,+00.000691,-00.041832*60
"
1581012221491568088,"$VNYMR,-146.300,+001.068,-000.460,-00.2278,-00.0872,+00.4128,+00.189,+00.094,-09.710,+00.000033,-00.000824,-00.041769*69
"
1581012221515993118,"$VNYMR,-146.333,+001.066,-000.461,-00.2319,-00.0870,+00.4141,+00.199,+00.079,-09.728,+00.000253,+00.001625,-00.041143*66
"
1581012221540868043,"$VNYMR,-146.366,+001.066,-000.463,-00.2267,-00.0986,+00.4099,+00.194,+00.071,-09.726,+00.000339,+00.000589,-00.041445*61
"
1581012221566556930,"$VNYMR,-146.400,+001.064,-000.463,-00.2319,-00.0898,+00.4094,+00.174,+00.110,-09.703,+00.001684,-00.000817,-00.040780*65
"
1581012221590982913,"$VNYMR,-146.433,+001.063,-000.463,-00.2306,-00.0884,+00.4174,+00.174,+00.085,-09.735,-00.000428,-00.002045,-00.040268*6B
"
1581012221615890979,"$VNYMR,-146.466,+001.062,-000.463,-00.2305,-00.0899,+00.4111,+00.208,+00.080,-09.744,+00.001498,-00.000288,-00.040739*61
"
1581012221640633106,"$VNYMR,-146.499,+001.062,-000.463,-00.2281,-00.0971,+00.4177,+00.180,+00.079,-09.721,+00.001735,-00.000489,-00.039978*6B
"
1581012221665819883,"$VNYMR,-146.532,+001.062,-000.464,-00.2308,-00.0998,+00.4160,+00.181,+00.098,-09.676,+00.000174,+00.000699,-00.040388*6C
"
1581012221690587997,"$VNYMR,-146.565,+001.062,-000.464,-00.2293,-00.0928,+00.4096,+00.181,+00.066,-09.706,+00.002008,-00.000008,-00.040565*6C
"
1581012221715897083,"$VNYMR,-146.599,+001.062,-000.463,-00.2294,-00.0956,+00.4144,+00.182,+00.064,-09.691,+00.000465,+00.000074,-00.041855*69
"
1581012221740751028,"$VNYMR,-146.632,+001.063,-000.463,-00.2278,-00.0872,+00.4160,+00.214,+00.068,-09.727,-00.001666,+00.000560,-00.040422*6E
"
1581012221765749931,"$VNYMR,-146.664,+001.063,-000.462,-00.2307,-00.0941,+00.4127,+00.219,+00.085,-09.719,+00.001308,-00.000192,-00.041396*69
"
1581012221790684938,"$VNYMR,-146.698,+001.064,-000.462,-00.2292,-00.0900,+00.4127,+00.215,+00.061,-09.730,+00.000303,-00.000140,-00.041872*6C
"
1581012221816195964,"$VNYMR,-146.731,+001.064,-000.461,-00.2306,-00.0941,+00.4095,+00.208,+00.052,-09.743,+00.000879,-00.000390,-00.041069*6F
"
